node,spring_x,spring_y,bfs_x,bfs_y,arf_x,arf_y,spectral_x,spectral_y,force atlas_x,force atlas_y,kamada kawai_x,kamada kawai_y,random_x,random_y
cube493_cluster0,-0.4580446466553495,0.24683575649133116,0.36106395019807586,-0.00919637804187889,6.290432929992676,9.214313507080078,-0.13586973195114901,0.5495880880929094,-102.8785629272461,192.1556396484375,0.075096499079243,0.09693989249456242,0.7595295310020447,0.7944233417510986
cube493_cluster1,-0.5170107868273562,0.2212369857413424,0.36106395019807586,0.00919637804187889,-3.133317708969116,12.493368148803711,-0.1143875572114232,0.5642175138485646,-94.04723358154297,185.9275360107422,0.06922583981386994,0.14689737076063492,0.4086267948150635,0.9437975287437439
cube494_cluster0,-0.47018188203889194,0.3009662563480703,0.36106395019807586,0.027589134125636672,-6.959117889404297,10.492208480834961,-0.17543249748284206,0.5355578772806181,-110.019775390625,212.31961059570312,0.10774125809508253,0.14349471073987297,0.17377980053424835,0.942585825920105
cube497_cluster0,-0.46076659649875146,0.16445169381209848,0.34267119411431807,-0.027589134125636672,-1.631589412689209,8.991229057312012,-0.10350304994417384,0.5586072202590385,-97.39126586914062,170.82168579101562,0.05139111440193843,0.09564067679304078,0.4654896855354309,0.7629936337471008
cube498_cluster0,-0.4706034881202646,0.1614931765529728,0.34267119411431807,-0.00919637804187889,3.90141224861145,12.15262222290039,-0.10309276646511552,0.5591317287058556,-100.31302642822266,170.22569274902344,0.04539115606729169,0.0987130521117054,0.7528201937675476,0.981209933757782
cube499_cluster0,-0.5399008962174607,0.14248684720208535,0.34267119411431807,0.00919637804187889,10.453078269958496,-7.3083415031433105,-0.09461454296653131,0.5737822779433583,-107.90806579589844,171.21261596679688,0.04341767060134554,0.16063744905104577,0.9732779860496521,0.040091123431921005
cube503_cluster0,-0.4472209972226816,0.07133423767232247,0.3242784380305603,-0.03678551216751556,-11.706533432006836,2.36348032951355,-0.08207883028984851,0.557366844498995,-102.49877166748047,145.20753479003906,0.024848344757239516,0.12357296338962354,0.01597127690911293,0.5432903170585632
cube503_cluster1,-0.46198861699375926,0.10589337483075122,0.3242784380305603,0.0,-10.868118286132812,5.202784061431885,-0.08936096156859842,0.5593725801737054,-95.32296752929688,157.51397705078125,0.05341740057648775,0.0781505944550563,0.03387761861085892,0.6574846506118774
cube504_cluster0,-0.452510388572901,0.09046058661101165,0.3242784380305603,0.01839275608375778,1.4806244373321533,7.085386276245117,-0.08451831303154982,0.5584783565554191,-94.44346618652344,151.63929748535156,0.03984752627379422,0.07975759791622815,0.5349025726318359,0.6665583848953247
cube504_cluster1,-0.4710630477614415,0.08365841398271848,0.3242784380305603,-0.01839275608375778,-1.6594268083572388,-4.3065690994262695,-0.08491610509238864,0.5605196525711716,-104.2667007446289,151.8849334716797,0.036589720965118255,0.11794625064476476,0.44134071469306946,0.27247145771980286
cube505_cluster0,-0.469085762863923,0.045632497878995495,0.3242784380305603,0.03678551216751556,11.574922561645508,6.673608303070068,-0.06878831272005545,0.5589907953405653,-91.40086364746094,135.89015197753906,0.06466734897013678,0.03875928605532605,0.9496689438819885,0.7282694578170776
