MSU,BA24_1,BA24_2,BM24_1,BM24_2,IA24_1,IA24_2,IM24_1,IM24_2,ZA24_1,ZA24_2,ZM24_1,ZM24_2,AG7PX1_count,AG7PX2_count,AG7PX3_count,AG7UI1_count,AG7UI2_count,AG7UI3_count,AG8PX1_count,AG8PX2_count,AG8PX3_count,KITPX1_count,KITPX2_count,KITPX3_count,KITUI1_count,KITUI2_count,KITUI3_count
LOC_Os04g13470,2220.200612981457,2272.0072508533503,1728.2273865679194,1753.27795792405,1914.0921193985553,2038.1373147727145,1779.3612078851077,1749.5910160165622,2114.9249366501913,2418.605774096742,1756.6863828443052,1746.9252154094506,1937.4579232233593,2022.2254065985871,2297.915478989606,1960.4870589126247,1685.2938002740186,1902.2575616702518,2196.6215062929186,2189.319292203779,2158.3488902060785,1958.5025541685668,2274.8628090222196,2351.216472579965,1750.587531850649,2114.452495027751,1975.9688191401099
LOC_Os04g14110,85.0809038763008,69.11722525996932,56.32823279198906,68.65387920112194,61.54637039866737,45.37196142426891,96.5090510205581,56.00326383043669,48.40260503458798,90.67332785730977,79.99267288411708,74.32921542886864,976.199879053415,813.7683379623701,1067.278279341144,793.7002153658384,758.261659779941,802.6598979730575,1201.8795303072,933.5836020808906,810.136558228612,1041.1508521212165,937.8718281697744,1001.5604108210753,877.0362219955142,1119.102925310471,957.6924347483316
LOC_Os04g14130,742.2327337083099,724.8447469571141,801.2556154669836,994.171142193096,695.8159097849339,605.557243243937,764.25791010612,774.5046996275561,750.5765072377428,766.1794897154124,735.302106412623,838.6222028686759,1425.70007846449,1093.1547428213853,1402.4665824902333,1171.5395394471805,1205.5034336724025,1028.8429617082397,1640.2404010805676,1345.5876330461663,1471.5465542749564,1665.0985684935033,1506.8784335978385,1686.441745698724,1210.4261500918224,1507.6618482482327,1361.9737910228705
LOC_Os04g14150,307.65965060963316,370.39743793163046,244.03724328943665,235.064326462142,309.09954911330726,383.14100758271525,298.5138258287708,346.6479396219731,402.0105251483835,465.2608066832083,146.587558191584,190.16205368603957,216.65660581032424,237.25670888821142,260.16420641535825,403.97915153351056,254.3612245048769,136.86975138846933,317.9320601213435,227.9171235127057,349.4469631762222,227.7904361359142,168.72384005535642,321.7057279425286,161.46759583758475,118.43063062144105,145.6344943352086
LOC_Os04g14190,292.7358615875241,366.5605458114296,331.91283607756924,391.0586205413993,265.1075712494598,280.51395198020225,314.0099754784685,299.63790064021964,332.7679096127924,343.8202319323315,308.14911426295345,380.9504347711244,260.23695755378026,286.0384621175633,260.16420641535825,225.75305526872648,177.20900474984316,178.62662469342607,275.7819763931351,218.05532489917516,183.79217440410304,238.9323596425622,215.26834765683407,242.53595895667195,230.00420126504878,242.18398621463226,199.22798825056535
LOC_Os04g14220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.22316569110427,267.1909665516774,286.7856600950693,668.9419479804895,689.5479640606142,596.1953577429936,319.1363482278637,162.17179942250212,245.45928555284812,456.8188637725671,354.901870461267,393.3355189297322,293.89425717200675,726.5519586438968,445.05901468839744
LOC_Os04g14304,0.0,0.0,0.0,0.0,0.3419242799925965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.864281394764824,58.75983911717386,83.49455926818473,154.46261676281284,251.9502176375321,92.79305178879277,152.94458952807054,58.075036279679814,103.98767762337408,174.55680160415164,139.6335228044329,105.5596919811422,224.19601436441621,328.67826700557237,266.8023936221021
LOC_Os04g14410,150.00321273504503,144.43727842788462,122.01862164471832,127.23665377308603,174.38138279622422,135.39569440892944,133.62791679769583,134.89837273024895,144.53555670050577,124.56982888614931,236.43154547029678,169.78754793396388,69.72856278952965,34.368962502497915,52.03284128307165,73.66678645611074,69.91919915299934,45.236612747036475,38.537219408647694,24.10661883307464,54.412156895951554,68.08953254062654,79.12566292251198,61.57648698899961,76.66806708834959,59.88065593218929,74.5648610996268
LOC_Os04g14450,338.2725511678056,278.6841967212866,295.8027191387111,234.52518809869673,247.55317871463987,259.26835099582235,308.672673304619,357.68507920899344,252.4330304234415,332.43635058171174,299.47995759570927,216.57345003132284,461.9517284806339,558.7728097180307,572.361254113788,653.4956863042082,701.6029983973382,694.7879752685858,568.4239862775535,527.0583481231319,460.68959505238985,500.14856629842035,571.3338308081379,596.9149248933636,633.0923721689473,600.1372405648304,764.2898262711747
LOC_Os04g14510,1496.5881760376558,1307.0244520314711,2059.1566786043527,2100.48306398281,1623.1145571248555,1382.7645386443858,1896.774041211738,1794.5571402599785,1392.9194115509208,1740.6007114543575,1707.2327845834347,1653.353411214733,3073.037374367128,3073.2504534491686,3298.640124131472,2900.332673215586,2982.4154949055237,2801.190250874182,3111.8804672483016,3433.0016729101294,3282.866799389077,3220.0158934212654,3158.0448407602576,3278.633766414285,3501.175063701298,3797.764267343739,3462.6057373139192
