MSU,TPM Norm,TPM IsoForest,TPM SD,TPM SDmean,TPM MeanCorr,TPM PC1,TPM PC2,DESeq Norm,DESeq IsoForest,DESeq SD,DESeq SDmean,DESeq MeanCorr,DESeq PC1,DESeq PC2,DESeq Mock,DESeq Attack,DESeq Old,DESeq New,LFC New,LFC Attack
LOC_Os03g63310,145.36616379193464,0.14418353397241623,11.929951755841262,0.46952704474198387,0.47906754198187623,-0.37226424,0.04337772,6354.001796756101,0.1306524335002136,470.7918547426698,0.41582102933867593,0.45230524830057084,-0.34933704,0.119829394,881.1237418240476,1034.3949037042114,1613.9622399417972,836.9375578504845,-0.15994387051638664,0.03905354861829178
LOC_Os03g63320,36.37285874307134,0.16740482880223395,2.8522816916547127,0.4445566085144575,0.43291988939870263,-0.6676258,-0.14916012,815.7125071967432,0.16485465138065347,57.812116710633184,0.3949602036412355,0.38948969833498726,-0.8904381,-0.29002514,149.14450260260548,125.03714157460509,173.4480019803016,109.3296809804687,-0.027930492354725892,-0.01066986371883473
LOC_Os03g63330,737.3463784665026,-0.01594713584840024,48.164604529598186,0.3599752764871554,0.3615394593549306,1.2555851,0.7432991,34361.194619800735,-0.06187828642217175,2092.533587657381,0.332892138378743,0.29628591298684465,2.3205862,1.5860845,7024.290731239724,5643.521546679163,6716.528982125441,4550.065475543682,-0.16909646514512658,-0.09503716638290102
LOC_Os03g63360,871.1725804121199,-0.05616580750229139,46.38787738663782,0.28748195444752833,0.484162091072162,1.5972259,-0.10961172,25520.069952317055,0.011506985136937431,1540.5846159243292,0.3296866724858392,0.5115037974409986,1.2800647,-0.005440334,5640.393353989608,4410.092095240006,3251.0424238874275,5278.203172586002,0.2104121738841863,-0.10684025744884049
LOC_Os03g63370,76.28515288692566,0.16062996556118764,5.007889416720256,0.36199432475578974,0.4210209634249545,-0.56120706,-0.20108673,2383.0385713225605,0.15654195725506576,179.72084612139213,0.42452060085262594,0.44602151342395924,-0.76426244,-0.31779507,408.711511229964,395.9586244119719,311.6380132847057,481.2452987686382,0.05612316416786685,-0.0040947278812787724
LOC_Os03g63380,85.87666676626553,0.16220774653703635,4.239876956746449,0.2650803120638262,0.49827511802003766,-0.528234,-0.19539286,1900.7912914230017,0.16070269788101949,113.16134958366774,0.3246674805017536,0.5120243860483368,-0.7991872,-0.31984597,326.13381239111015,391.1846783367112,228.24922383948882,443.1780231994485,0.10094950725577827,0.02768086772117645
LOC_Os03g63390,292.0799614548104,0.05640813803337036,36.68506655811976,0.8497685053530126,0.4224451036192983,-0.052345593,0.3465042,4910.823086110122,0.12376452080305916,599.7857928779131,0.8111342236234034,0.3989996985804221,-0.52342933,0.042581514,140.54164844614698,1021.236314329164,1166.7133286932503,314.44984118762073,-0.5178105010802784,0.7822346659964224
LOC_Os03g63400,291.9617055931169,0.10473858494522348,26.42508219815661,0.5301289738716854,0.48388695049076297,0.020056998,0.3103492,6667.05129613088,0.13394828062355768,544.2940417479857,0.4665573212312415,0.45976777693243653,-0.31173283,0.16285281,976.8537930355174,1345.5876330461663,1469.2884323871635,756.292930894711,-0.2881386375657337,0.1389606969231516
LOC_Os03g63410,217.93400549180228,0.11670588561726275,17.730412459121908,0.464605894692879,0.5131674428076237,-0.16896912,0.17504586,11066.189366219895,0.10116962694888765,798.9642900903943,0.4034929137729781,0.49442987205984,0.13471699,0.48926643,1802.4223143932677,2235.2999775609633,2597.6559246503393,1247.8954327445736,-0.2677594611788687,0.07861622645308178
LOC_Os03g63420,875.7050616008001,-0.05441753131578564,26.42905278930346,0.158712086851204,0.389231407314397,1.7515615,0.21914043,19265.461617599904,0.05658896621397497,745.3977481248542,0.2050742491409144,0.47146976747100444,0.86546695,0.16485785,3460.5483463747705,3999.146378793409,2864.6643571004565,4295.274133232667,0.1758666626899588,0.06280548226625876
LOC_Os03g63430,728.6703387853105,-0.013412898031435416,31.59178287404986,0.23099651383432082,0.5248373290640878,1.3525621,0.77676916,31125.284744621244,-0.033903956178321204,995.9663058879822,0.16852811673764126,0.47522949095322237,2.2062736,1.4973662,5287.201988110084,5854.621110232627,6734.315539247476,5348.81873520445,-0.10001887924560868,0.044264932699167106
LOC_Os03g63440,17.613727430233503,0.16294251496460072,0.925687775747431,0.28345053072968374,0.43843243548657806,-0.71705544,-0.18413128,684.2606987254212,0.1635237021008078,31.766104123436165,0.24828258348325918,0.3662757401959642,-0.90266377,-0.30659875,151.3805621658626,103.98767762337408,149.75983310447833,102.85561648979278,-0.011807317589654807,-0.011802618352449022
LOC_Os03g63450,190.92850402996726,0.12882235173129175,15.34540047481399,0.4578418204794687,0.5496168935125121,-0.24113198,0.14953665,6687.681753090382,0.13743691594361113,485.4336236999504,0.40600152843429355,0.5271771353177783,-0.30598262,0.17985293,965.6105659981802,1115.9045697454262,1596.0578521649531,827.0858146500743,-0.2113244802815963,0.04649921129083075
LOC_Os03g63470,69.84973594018348,0.16631864113957673,2.4863516917028683,0.1880848151465598,0.3860752230981067,-0.56733555,-0.17761001,3590.6564095485314,0.15471464218840048,154.52612299455038,0.22920628551821196,0.4678165900898548,-0.6307804,-0.25794896,676.6732773448944,685.3678744317582,536.1146251859186,729.5853696893831,0.03962593306802364,0.0016421099817597491
LOC_Os03g63480,1846.842232883964,-0.1675345911416768,116.82378143927926,0.3472463076227566,0.5469246587474407,4.2093596,-0.5037604,67948.89400827471,-0.17660486766371652,4775.313720576526,0.39115264913116143,0.5498404760506779,4.8807917,-0.13804884,12713.542072813048,14756.936135048485,7848.13484813496,16071.44447385026,0.3112601437342162,0.06472490336898401
LOC_Os03g63490,199.17656842729068,0.12048509439717475,9.240282417121323,0.2481037772797662,0.48550400993108733,-0.21354559,-0.16868125,5897.189183410237,0.14582779264195772,331.29406973808915,0.30467891429164373,0.5054545535097218,-0.4385507,-0.25158265,1049.0899059680576,1068.7638662067095,825.484395241384,1263.3089837099255,0.15208622606462358,0.006640903539704211
LOC_Os03g63500,131.8140393786608,0.1535982001077174,4.395687422385036,0.17584017237286606,0.24080057630421267,-0.38344726,-0.08367832,7147.330084185804,0.1398435885086547,203.46253259631655,0.14950184843420414,0.16906330084109844,-0.2590059,-0.038313325,1265.1742646985658,1334.55483779628,1287.5014247186286,1321.141074842937,0.0062899974934258135,0.013019705316049816
LOC_Os03g63510,9.010373625150315,0.16132632125980778,0.7981489339871588,0.5159050136619993,0.40711162621956404,-0.7430327,-0.19321987,462.3775357364027,0.158296638216938,38.17722064702657,0.47299414283481217,0.3712499083378073,-0.92682874,-0.31502202,102.25363030770467,61.57648698899961,107.68409255854968,55.67583107327566,-0.009546013170113013,-0.007342419936183032
LOC_Os03g63520,197.78252804650947,0.14000516915139533,9.52396211110236,0.2581156237794632,0.5571746594131165,-0.19778341,0.08239509,5899.17854732144,0.14442617201199698,231.04932320806844,0.20769842739174343,0.5158152920420118,-0.3735903,0.02718171,1070.1072740511754,1050.8294300417535,1275.8985976554145,951.38760415099,-0.10552550643725106,-0.00653628731894207
LOC_Os03g63530,25.572594094325286,0.16496440637343118,1.6537060508250399,0.355926415026621,0.45709772913367375,-0.6962764,-0.17018026,911.0119404665458,0.16065628440255497,53.88882197746512,0.32238038927931145,0.4156430463724272,-0.8814228,-0.28865817,208.4462455450797,123.0630592831377,201.75792121595725,117.2884270868289,-0.02418180617255799,-0.023499292722926324
LOC_Os03g63540,11.549425840841046,0.16048741675873107,1.759786901778592,1.2575713376971898,0.37094357568019853,-0.742944,-0.18678284,343.0940289573653,0.1578856382864337,51.17543769698694,1.1937371649946984,0.349852155134152,-0.94305927,-0.3200416,8.141777384551041,46.07815017331288,41.14974686627926,13.696681976514752,-0.012254348740689064,0.01906243719862615
LOC_Os03g63550,69.95875797372234,0.16467481890783592,3.987727312066236,0.3095499142884037,0.2921696551265215,-0.5725514,-0.13105458,1465.5795343980028,0.1588881389720841,74.25656318026012,0.2725256409614469,0.21535269548369057,-0.8281196,-0.2736064,288.5186313816769,240.1380518647652,297.68047904270236,247.1282039028425,-0.02302957336418683,-0.022709301762323515
LOC_Os03g63554,51.059525524374564,0.1619518190094122,2.1185438818916054,0.22059030965379103,0.1709629168105841,-0.622264,-0.17142966,1724.1358734239848,0.16199598902407963,74.83870795958349,0.23128288819496245,0.2626938864766605,-0.8060353,-0.28637004,352.9106654977635,328.7266204510178,312.1727815727072,338.74646486194507,0.007559771345260478,-0.00656993189424632
LOC_Os03g63560,27.706925225184328,0.1658598822668526,0.996805065781381,0.1901678598801796,0.2869000259922521,-0.6886178,-0.19155888,1534.4827999829108,0.16007248068781482,63.583689168817955,0.22028373909048038,0.3792399249214281,-0.8262635,-0.30033487,339.99825871714745,255.32394210995622,243.2257911445837,327.5663649735054,0.015086184395597533,-0.014516072224508158
LOC_Os03g63580,22.166563147232385,0.15240958876229305,3.5244810516760134,1.4113179369266784,0.25570933862680356,-0.72918534,-0.18008766,841.471731512457,0.1498221319612668,134.30354770710588,1.4271792623198956,0.2564877104946372,-0.9211613,-0.30605778,41.607431475154215,42.35227940526448,58.83576363746291,22.575305526872647,-0.018187443238385947,0.00033841312961463063
LOC_Os03g63590,150.6079566118159,0.12375910804753809,14.468952625988381,0.5726046423217025,0.5688433405697172,-0.39413902,-0.32020193,8849.9228698256,0.11616646464057756,880.9533038883801,0.6003240247294184,0.5801305123985867,-0.28046808,-0.4984994,1281.3959573191103,1999.0291581310316,533.4751774083309,2239.825379763324,0.30876517980915036,0.09573964578331831
LOC_Os03g63620,77.02590950637236,0.1322531480118126,12.87105332284844,1.6587168065561133,0.4718260628324687,-0.6319987,-0.019512324,1739.926053766572,0.1429381702340043,290.2215116850526,1.6479527073386502,0.4666313083390303,-0.8498799,-0.17129128,31.385916521172295,28.903248994836552,267.6612270460985,4.383021606013571,-0.24475287628932357,-0.004992233148830728
LOC_Os03g63660,18.105001924114017,0.1625230920518888,2.6255471594021342,1.1193104061425772,0.4289100968562591,-0.73136324,-0.17111322,837.038742864508,0.15663560605651333,121.00131444116928,1.1115382361324762,0.42414150687191515,-0.91067135,-0.27933443,131.9747959826578,34.864281394764824,181.58640429402553,31.042933873223927,-0.03628549565295932,-0.02732479644289382
LOC_Os03g63670,54.15566462036392,0.16627697651041795,1.1022216622473233,0.10633061774989087,0.19246908726932543,-0.6103837,-0.16903329,4328.281375153854,0.1586848044256975,118.50069303990416,0.14366831484413953,0.380441017547122,-0.5511943,-0.19488943,818.1162205095702,795.9110799852675,726.8914205508862,867.8715761482529,0.018063008682220716,-0.0028039638516833103
LOC_Os03g63680,185.9282763224518,0.1294570536878244,9.13773790625332,0.2637904102731029,0.40015967565285854,-0.23751925,0.018757619,5201.953542580301,0.14854346620538655,209.99791749531428,0.21435409912935272,0.31797914289379337,-0.45159885,-0.063385814,991.2769084094926,1023.979167232508,1043.9734529941493,858.2894016947132,-0.06578171112459018,0.010902600015639672
LOC_Os03g63690,52.14015557914279,0.1659488824396217,2.086664185164358,0.21242140838049417,0.40059082529983064,-0.6164913,-0.14752157,1629.2708862284867,0.16667393389468893,51.05944954031629,0.16496113351257385,0.2732937245822417,-0.80681694,-0.26196918,304.0634349339191,302.42849081493637,322.16616223589574,292.29811313469725,-0.009288188508354887,-0.0005146844431745692
LOC_Os03g63700,315.5172694905387,0.08561687913773486,17.10360886530591,0.29309264705667093,0.2247026911261508,0.11227251,0.10666147,8014.18213685102,0.1333933883840212,446.88197339435754,0.3022181762481737,0.1662662562915678,-0.21424854,0.0139668295,1686.2006538157893,1371.4324714706427,1520.5380675481651,1371.4324714706427,-0.0447918376731882,-0.08967575020313209
LOC_Os03g63710,188.052726563882,0.13964652320260118,13.546842468566105,0.40245124644342417,0.5204444564610563,-0.2381269,0.11256716,10220.272192955661,0.12220502306317432,641.9002953674653,0.3444963316644926,0.4923449824038227,0.06102309,0.39777198,1768.0444445331077,1658.3047226783713,2388.344584027922,1511.3668310099622,-0.14786165746809563,-0.020704774655926142
LOC_Os03g63720,99.5048479092713,0.15234564046291388,8.599482958776733,0.5002579273395364,0.5589534867711596,-0.5015588,-0.014903361,2631.6547648841365,0.1502556073264103,208.49532634933428,0.450025668759222,0.5433194224769203,-0.71442693,-0.13151215,541.4367148814493,390.2540258348151,666.2831331161624,289.27942599689567,-0.13817542367508537,-0.05423534654728244
LOC_Os03g63730,73.85817146596945,0.16305848957560287,4.818945395190092,0.3595067071507278,0.5173927316427764,-0.5624004,-0.090227224,2803.792176545915,0.15516257469959677,159.60809124514304,0.3091031968274001,0.4879863662395386,-0.69338244,-0.15413924,565.3015945773312,390.2540258348151,654.932436069034,390.2540258348151,-0.06709731097732435,-0.04801726338119645
LOC_Os03g63740,38.175343581322956,0.16500636929480972,2.411177832692771,0.3466622207409962,0.4055588643938696,-0.6588049,-0.15432893,834.5927953529898,0.16187042079156977,47.97245515622154,0.3123942545144096,0.34584965607317764,-0.88702726,-0.29618755,136.58149342846878,163.26755482400552,179.01169982411528,125.2804117026537,-0.023718299564370764,0.011860598059958509
LOC_Os03g63750,320.1317888824222,0.09600940176122297,7.25354036537559,0.11852804191953828,0.3637906074380974,0.15805826,-0.022722181,16631.31824220476,0.0830491282174104,492.723051841161,0.15572951195905152,0.5009143908426424,0.6336583,0.15200242,3121.4952279800164,3165.2705788590824,2742.725966455847,3470.9032053799374,0.10222687537853511,0.006046242134476066
LOC_Os03g63760,36.190974357798865,0.16989023317487661,1.9494647965517276,0.2910915049271317,0.27816944897009427,-0.6631956,-0.16683125,1200.52000061298,0.16597713606072595,59.658388648794585,0.26692788223307407,0.19009905173901037,-0.8512061,-0.28642064,203.7001096338422,218.93771861869442,222.891998197502,216.64851262926624,-0.0018236169460052374,0.004629485943615193
LOC_Os03g63770,433.3450668913963,0.06818543332709864,14.835643991248174,0.18066520776839154,0.4982740577715666,0.4721296,-0.06360665,43383.75253691579,-0.08488751023529617,1854.1456018657345,0.22754324457037195,0.5429033492108029,3.1128066,0.56074846,7717.617533489225,9551.245547065148,6367.47016370257,9551.245547065148,0.17607035928795184,0.09256595610369756
LOC_Os03g63850,14.812435976615555,0.16572982494104277,0.8919453022711404,0.32877247814553473,0.17781833648751855,-0.725639,-0.1942974,476.8520299657569,0.15762738132917248,27.69395557745546,0.31594629649563905,0.14780358721238293,-0.92463344,-0.32622552,86.31157551742746,82.93975798518315,82.88074212218443,85.96116612936166,0.0009332887115327338,-0.0010191522992975379
LOC_Os03g63860,325.7408711860477,0.09619868838246237,11.732038317474538,0.19038518284320397,0.44556985986631537,0.17747478,0.17711528,9655.405797384237,0.12942837208696506,280.55700498489045,0.1526695367696201,0.3108188865689244,-0.003230998,0.16129905,1748.186744491184,1932.989594646631,1944.3982381021415,1795.3820461644514,-0.03460981232863309,0.04361795557998435
LOC_Os03g63870,228.96986396932016,0.06538872210024943,30.38998359368147,0.936784101344542,0.5874468219035875,-0.29526085,-0.5413333,13878.075040001897,0.030647408360300554,1840.570736344319,0.935477045959131,0.58877414785016,-0.10181214,-0.93633455,1102.8072491840164,3282.5513985942102,0.0,3565.897083406432,1.90916512784946,0.2544542207778628
LOC_Os03g63900,93.8383669917574,0.16138254953254416,7.725404500212092,0.4713212464528879,0.5210128155298814,-0.5268749,-0.24428388,3488.773344512057,0.1480940619156228,306.7769657868535,0.511173351975538,0.5299669116547702,-0.6874888,-0.36256054,618.8635460447376,613.6230248418999,302.1175274938301,834.5716578185267,0.14841027027774228,-0.001242649487297747
LOC_Os03g63910,233.51427759080255,0.09405666187136247,27.2888589502615,0.7561333996412086,0.5542995202390018,-0.20536213,0.33125755,14227.185120156224,0.06523977287098304,1614.5494365932539,0.7230217668884492,0.5456521910023822,0.29601073,0.99827045,2319.873405401658,1020.1049966086593,3671.7135088989635,902.0326454306635,-0.48203858960628554,-0.28211136206772014
LOC_Os03g63920,49.12114824556293,0.16416519221640102,1.589523826710202,0.170480318881366,0.3307830256443197,-0.62619466,-0.18285677,3099.935865445274,0.15714963756296974,114.88600416594795,0.19610681875786284,0.4438535113381591,-0.67427546,-0.26166403,566.4832901967272,567.0001073383082,480.99412603860833,645.3804028247068,0.026759300562705927,8.300753613926723e-05
LOC_Os03g63930,27.729043469998874,0.16316308681429226,1.4090798878007655,0.2733846579615593,0.13017202631208735,-0.689222,-0.1861572,719.022600573707,0.16260312932004273,37.72965954298104,0.2829778135640126,0.190259683827531,-0.902046,-0.31964594,134.5738997090353,119.5346790677651,124.52323538893768,129.5109632857431,0.001928844117503125,-0.0058202086121262745
LOC_Os03g63940,172.42963971988686,0.13859700419393056,3.31428883281699,0.1003589836549845,0.26325881256723105,-0.26469165,-0.09089733,10579.561123678483,0.13317997262905729,237.88030331939933,0.1176104748769964,0.48008978619498527,0.06752462,0.011297606,1860.8320816000492,2125.6314067682865,1805.7760468940114,2174.026989611619,0.06036149692366356,0.04327167070965722
LOC_Os03g63950,2553.0742343877096,-0.22619892609810077,297.43751026945176,0.752531589110687,0.4707347257664118,5.172652,4.7995396,103698.34682371233,-0.22382362841283798,11836.076036474546,0.729333583388908,0.45982917490431924,7.748078,7.957894,19618.508765243656,8163.3777412002755,24945.72347888205,8163.3777412002755,-0.48509042313816586,-0.3807650392734738
LOC_Os03g63970,11.685751695055819,0.15518308677599946,1.601957865528418,0.9960935735295892,0.3355943705231212,-0.74415505,-0.21295132,530.9382093349981,0.15592416676619708,74.53465183459136,1.0446250950923095,0.34674743903521843,-0.9385269,-0.3506362,63.188624497137134,30.251651908762586,26.32160509846529,75.60712270373409,0.013145630429063911,-0.00917701691130043
LOC_Os03g63999,50.722296665360446,0.1590745409156652,4.431788821570513,0.5071155639741383,0.5506420952566052,-0.63964015,-0.23585269,843.9803223217747,0.1608103993959551,77.77236116345783,0.5424312922201175,0.5560055015386184,-0.90316,-0.35530645,138.25880491991862,165.65478877211916,57.65193117293332,194.2794614688808,0.09242071664830996,0.013799237061866334
LOC_Os03g64010,113.57058353797737,0.1566064021778361,7.668876261712662,0.3737224196489622,0.4694507670741099,-0.46771404,-0.21295802,1796.8429009927454,0.160528276009542,133.60769640521715,0.41754534734386434,0.48902407616182875,-0.81752586,-0.33240166,343.48509412302724,264.06324522398535,218.13457393495258,393.7950718628865,0.11201000876109443,-0.049867174516098386
LOC_Os03g64014,72.87118024590731,0.16345957277413642,4.238047714986715,0.3164321131859726,0.5094650185464625,-0.5646538,-0.20606895,3111.727866897245,0.15377825418796054,212.19411545550201,0.3779159231067607,0.5148589932639426,-0.69304585,-0.3165298,434.0839593454055,597.5764770595606,373.6062111542826,655.8720342544053,0.07098853074525517,0.04032383719887838
LOC_Os03g64020,3351.882935034921,-0.27433581723036327,159.7189255620979,0.255248176920021,0.3387493050042605,8.511994,1.1980026,129636.98108394348,-0.2560629886736856,7213.2691421742265,0.3015147341141271,0.3946375016617255,10.7757635,2.7084608,24244.97967983626,23522.581204073333,20410.72262875492,26850.585689588894,0.11909027940496697,-0.013136297900674918
LOC_Os03g64030,14.955577752177232,0.15843582857216382,1.7458640059016475,0.7548806050860001,0.21588126835605054,-0.7322461,-0.19207732,475.65384702528985,0.15665627835988627,57.447244068780904,0.7965315174006967,0.183471448094895,-0.9337995,-0.32598707,56.22005005104354,42.150083728208415,76.42259843263493,41.638705257128926,-0.012343699528342307,-0.00583997282056567
LOC_Os03g64050,12.04723350034544,0.16007376680053426,1.1330486528015107,0.556920196054121,0.29011769737723264,-0.73578334,-0.20630096,405.8394878918554,0.1591806827830876,40.87525142398481,0.6099217731204838,0.31945041960771475,-0.9367081,-0.3415335,50.76510531478404,65.74532409020357,48.95887400461428,74.70917441735318,0.007525975044319698,0.004601552642922668
LOC_Os03g64060,205.18682326522224,0.11921915300404606,10.184532658603077,0.2665928380451559,0.28963092861664297,-0.18718739,-0.11766996,2382.059864541766,0.1568367762449926,127.13115085112375,0.2881968941530427,0.3793923020111196,-0.7458851,-0.28689408,412.29085934092757,488.94097124721765,367.35036230389755,497.18079869414584,0.1099450202280727,0.06195278081521
LOC_Os03g64070,190.48285801635006,0.13548605650173912,10.77296942787293,0.3069131153131515,0.20500277061164682,-0.23024553,-0.06184904,5693.687882323052,0.1431730399854304,315.7148789989857,0.30038325674885225,0.22722034714578362,-0.423359,-0.13310914,927.6432495404247,1101.2341785109097,1029.5226072630937,1101.2341785109097,0.02252496316507075,0.05737950326026959
LOC_Os03g64080,132.95980311798837,0.15355996439315417,4.302280643189687,0.17047218434041303,0.3665138843836787,-0.38372084,-0.1428917,19207.717222989206,0.05953690637579784,722.3135441133303,0.19909781780919522,0.4811228113521303,0.87410855,0.16584294,3212.177936149217,3731.0324463334664,3040.948558208273,4269.113117364576,0.08364177732431079,0.03691830265834831
LOC_Os03g64100,17.878099459044474,0.16048240524351565,1.7375636420761482,0.5814304403377489,0.24786192638599655,-0.7203288,-0.20319267,347.1257879851594,0.15715275314043792,35.69144795798021,0.6274098670707342,0.2820711418708014,-0.94074476,-0.34106115,35.1921258944778,54.70788479881544,43.01648952927911,51.26334200599342,0.004611449498478592,0.011581064839685603
LOC_Os03g64110,165.38615485902088,0.1427795972438876,10.717235133408073,0.3567552368336139,0.5653190716321685,-0.30355656,0.07175185,6441.920711083307,0.13980331475828095,345.6539137503249,0.28987000259627554,0.5540571342425793,-0.32221335,0.12120808,1205.4749676772835,914.6578730503478,1519.7706719885146,914.6578730503478,-0.1478847142743047,-0.08039914122773768
LOC_Os03g64140,71.67407644576231,0.15547623918204,5.160597423690862,0.4022150572478412,0.24680327590773055,-0.57920426,-0.17246453,2072.2710855022156,0.15360838957723272,150.60322555505698,0.40657990922101556,0.29637134038110374,-0.7885139,-0.29067627,492.22018427473824,274.6966644947499,270.97624904507074,372.63544172233793,0.03800489288971874,-0.06960987093931802
LOC_Os03g64150,18.368147981721656,0.15760697889979725,2.784396993616095,1.2414814745063254,0.38805028110240275,-0.73635834,-0.22398119,689.5337911401073,0.15769092606249163,104.29087369588648,1.2345994901026378,0.39728492001055016,-0.93412876,-0.3625431,88.61556059424832,36.15992824961196,18.15053103892788,78.27872692381563,0.022400721683883254,-0.013880588167356126
LOC_Os03g64190,161.1036343111654,0.14985566441621112,10.361325049456092,0.3537519664359623,0.585965443497545,-0.31172293,0.068497576,7098.464656604812,0.13800933190396175,383.7202917402474,0.29220692202246124,0.5796920662867874,-0.25084102,0.17144579,1305.8239243869484,1237.1078482973303,1720.5405542925228,985.579948461289,-0.1587317052528267,-0.015400558345252505
LOC_Os03g64200,21.4713483916126,0.16330295204721496,1.1432600280296419,0.2874715195389202,0.2353164891518948,-0.70504546,-0.18747166,1299.9369191693825,0.16428842450941306,65.47698704587921,0.2708110956636002,0.19084726927794077,-0.84173036,-0.29051855,194.92743821419072,269.84473502616225,227.38930585581517,244.35866490775757,0.0027414682819313233,0.012385911209781126
LOC_Os03g64210,263.7994719884057,0.12162600554858499,22.667929423115154,0.49671577326054506,0.5391665497887603,-0.044792145,0.29300386,15414.517699115951,0.08833138328878837,1166.0740586891854,0.42604847645184313,0.529308915065412,0.57940793,0.90633625,2125.862158085455,2241.0423734011324,3421.4369182869577,1961.7853255214718,-0.24146264966406528,0.022904472075948965
LOC_Os03g64219,153.9696519818778,0.1535948130083135,6.577290095031627,0.22743059406146485,0.4485229231218798,-0.32255244,-0.017142277,7373.887933212508,0.13698781726819792,244.81093939282528,0.17503706691724183,0.3605350932804071,-0.22763623,0.059701424,1410.8368567139923,1325.8640358191053,1545.817028900237,1224.3657986533403,-0.06559262317861032,-0.017477475910973476
LOC_Os03g64230,9.105829779371494,0.15354039184074347,1.3209026021525143,1.1200503045754768,0.3545961212794703,-0.7477069,-0.19124651,479.2115539608822,0.156720341102061,67.87932365136362,1.0642096025123429,0.32723220712143725,-0.9325332,-0.309591,24.54774674983308,40.761440537930625,69.83431852983571,16.860033491283367,-0.014124993364427418,0.00503808625499677
LOC_Os03g64250,65.65023326736082,0.16513246336810006,2.4231339419118694,0.19527832137656945,0.24302464778666835,-0.5777934,-0.16925527,3823.7860337557536,0.15528953211725366,163.1642005820283,0.22716656055103168,0.36905072270677886,-0.6037021,-0.23227389,699.3442843716939,727.1692976622377,589.1670445666673,768.7485618887686,0.03201645136520272,0.004695542200443108
LOC_Os03g64260,37.38776910208693,0.14364470284225334,6.416194510981592,1.8423031461069244,0.4245459775790716,-0.70559347,-0.124483496,727.8449841011853,0.14912664801858494,124.56781869637356,1.821228048967562,0.421282895843551,-0.9226451,-0.2792007,9.287926342712273,6.189957503693321,72.7030310109491,3.2872662045101784,-0.07587951273934823,-0.009557938081898582
LOC_Os03g64280,71.63149342992544,0.15977242625619514,4.325103021157066,0.329761110961518,0.38762182506974713,-0.57252717,-0.19620065,2212.4470772288923,0.1515838132439991,143.35329723164978,0.35671022761264887,0.43608047895872004,-0.7734857,-0.31341684,443.32497496230735,349.13059939010145,289.056102566993,463.49331467047705,0.058052713668055096,-0.02937323747797021
LOC_Os03g64300,86.85125615226967,0.1655375311149021,2.3192817933574843,0.14006291759993034,0.335113092747831,-0.5169563,-0.15801135,6621.702586060952,0.14972014415486512,224.36210411099756,0.17874837308573566,0.44627290872669717,-0.33675408,-0.14966266,1277.501849441453,1288.037790985106,1046.3425674147666,1341.9827868007121,0.040383952645648175,0.0013330045698621226
LOC_Os03g64310,18.539858399079012,0.15188582620911611,2.7393155097370627,1.1675518027994172,0.5896400163497342,-0.7285113,-0.15565424,558.8239220567164,0.15366856004595508,82.43412864286917,1.16319477171346,0.5856202904792689,-0.9255784,-0.2830514,66.80342107022271,2.3272253800738816,154.66037562053424,0.0,-0.11021273321468682,-0.06581907650433605
LOC_Os03g64320,23.201314699408247,0.16630766299423172,1.4469869220212788,0.34181042309089205,0.4705232642927883,-0.70087236,-0.17291161,2262.4566173813228,0.162593825643168,122.99214871079376,0.29399483410584704,0.4160793681884723,-0.7434978,-0.20035419,405.38595676474665,449.88535391962984,515.705289038332,338.56453179703186,-0.017180994968844305,0.0042525875777190345
LOC_Os03g64350,393.94686940556096,0.03804800383526724,36.529910386344014,0.5468132768799662,0.30035209294211834,0.22385891,0.23675682,15189.534305242047,0.06084808220736948,1363.024797804561,0.5243865636006843,0.27843401365433,0.34216613,0.38772145,3235.6045292532945,2122.0062654768067,2891.9457446930373,2145.701800428119,-0.1295685682834511,-0.1831383616678619
LOC_Os03g64360,532.2331548774863,0.034729206386503564,12.550868357910382,0.12342872073399926,0.4122280133049328,0.7576377,0.078930706,19173.143046558605,0.05375132467579441,618.8566938171452,0.17003633783345581,0.5031155671602847,0.85516584,0.20087776,3719.295630656632,3633.1319393769572,3207.7984209211522,4106.7746832663415,0.1072641787132971,-0.010176761572151145
LOC_Os03g64370,19.85738154672859,0.16397996050820873,1.0095325912944961,0.2735180589327591,0.24846298357892724,-0.710412,-0.18655477,867.5470168210356,0.16212321926062134,40.31677813826217,0.24855554898573629,0.15042701835780087,-0.88551116,-0.30511802,179.78710526968985,143.31028467590863,157.06810265501528,147.62806131476142,-0.002190967776465736,-0.008018059176787273
LOC_Os03g64400,380.2812713431423,0.08027044411991596,13.24856164088827,0.1839537851442187,0.49791568373039624,0.3120948,-0.08558851,30104.332129799455,-0.020818522798201733,1225.6936392739658,0.2162726413163181,0.5697548697241813,1.8543987,0.27961633,5791.2526362544795,6146.500906898337,4451.7803806394895,6862.037670233891,0.18788510722492519,0.025851105586670125
LOC_Os04g01130,34.731725892543594,0.1584975288790818,4.343250072335653,0.843510957620486,0.48227355681627376,-0.68825966,-0.1350383,892.9598890235578,0.16036763907693652,109.03780276297188,0.8108391459108422,0.4748482523273992,-0.8955274,-0.2698483,149.8138066714916,55.39725289993106,242.3783443822622,53.52618374169928,-0.07141394091206887,-0.046956934552408985
